,Unnamed: 0,N,close_U,F,coeffs,method
178,178,3,True,"[0.9999992  0.99999976 0.9999994  0.99999887 0.9999984  0.9999979
 0.9999977  0.9999977  0.9999978  0.9999981  0.9999982  0.99999845
 0.9999987  0.99999887 0.999999   0.9999991  0.9999992  0.9999994
 0.99999946 0.9999996  0.99999964 0.99999964 0.99999964 0.9999996
 0.99999934 0.9999992  0.9999989  0.9999987  0.9999985  0.9999984
 0.99999833 0.99999833 0.99999845 0.9999986  0.99999887 0.99999905
 0.99999934 0.9999996  0.99999964 0.99999976 0.99999976 0.99999964
 0.9999996  0.9999994  0.99999934 0.9999993  0.99999917 0.9999991
 0.9999991  0.99999917 0.9999993  0.9999992  0.99999934 0.99999946
 0.99999946 0.9999995  0.9999996  0.9999997  0.99999964 0.9999997
 0.99999964 0.99999964 0.9999996  0.99999946 0.99999934 0.99999934
 0.99999917 0.99999917 0.99999905 0.99999905 0.999999   0.99999905
 0.999999   0.99999905 0.99999917 0.9999992  0.99999934 0.99999946
 0.9999996  0.99999976 0.9999998  0.99999976 0.9999997  0.9999994
 0.999999   0.9999983  0.99999744 0.9999964  0.99999523 0.9999941
 0.999993   0.9999922  0.99999166 0.99999166 0.99999225 0.9999933
 0.999995   0.99999684 0.9999986  0.9999996  0.99999875]","[[1.0949987  0.998686   0.8351024  1.1274941  1.4786022  0.69352275]
 [3.7358444  2.4655962  1.6229492  0.05278261 2.8836575  2.3504467 ]
 [6.1736326  3.7871015  1.2147734  1.6366969  5.651717   2.093431  ]]",trotter
179,179,3,False,"[1.0016726  1.0002149  0.9990603  0.9981805  0.9975469  0.9971304
 0.99690145 0.9968318  0.9968931  0.9970595  0.9973058  0.9976093
 0.99794936 0.99830806 0.99866986 0.9990223  0.9993552  0.9996615
 0.99993587 1.0001762  1.0003815  1.0005522  1.0006897  1.0007974
 1.0008777  1.0009332  1.0009671  1.0009807  1.0009764  1.000955
 1.000917   1.0008621  1.000791   1.0007029  1.000598   1.0004772
 1.0003418  1.0001934  1.0000355  0.9998718  0.9997068  0.9995459
 0.99939424 0.99925786 0.9991418  0.999051   0.99898934 0.99895966
 0.9989632  0.9990004  0.9990688  0.99916625 0.99928814 0.99942905
 0.99958307 0.9997434  0.99990344 1.0000566  1.0001975  1.000321
 1.0004237  1.000503   1.0005581  1.0005898  1.0005993  1.0005897
 1.0005645  1.0005277  1.0004838  1.0004365  1.0003895  1.0003458
 1.0003062  1.0002719  1.0002415  1.0002134  1.0001836  1.0001491
 1.0001044  1.0000452  0.9999661  0.9998631  0.9997337  0.999576
 0.9993903  0.9991792  0.99894744 0.9987024  0.9984541  0.9982154
 0.99800074 0.99782753 0.99771464 0.9976829  0.99775386 0.9979495
 0.9982923  0.9988045  0.99950737 1.000421   1.0015634 ]","[[1.0949987  0.998686   0.8351024  1.1274941  1.4786022  0.69352275]
 [3.7358444  2.4655962  1.6229492  0.05278261 2.8836575  2.3504467 ]
 [6.1736326  3.7871015  1.2147734  1.6366969  5.651717   2.093431  ]]",trotter
180,180,3,True,"[0.9999897  0.99999535 0.99999774 0.99999803 0.99999684 0.99999505
 0.99999285 0.9999908  0.999989   0.99998766 0.99998677 0.99998647
 0.9999866  0.9999872  0.9999881  0.9999893  0.9999905  0.99999195
 0.9999933  0.9999947  0.99999577 0.99999684 0.9999976  0.99999833
 0.9999988  0.999999   0.99999917 0.9999991  0.99999905 0.9999988
 0.9999986  0.99999833 0.99999815 0.999998   0.99999774 0.9999977
 0.99999756 0.99999756 0.9999976  0.9999977  0.9999978  0.9999979
 0.99999803 0.9999982  0.9999984  0.9999986  0.9999988  0.999999
 0.99999917 0.9999993  0.99999946 0.9999995  0.9999997  0.9999997
 0.99999976 0.9999997  0.99999946 0.99999934 0.99999905 0.9999987
 0.9999982  0.9999977  0.9999972  0.9999966  0.999996   0.9999956
 0.9999951  0.9999948  0.9999946  0.9999946  0.9999947  0.999995
 0.99999547 0.99999607 0.99999684 0.99999756 0.99999833 0.999999
 0.9999995  0.9999998  0.9999998  0.9999995  0.999999   0.9999981
 0.99999696 0.9999957  0.99999446 0.999993   0.9999919  0.999991
 0.99999064 0.9999906  0.9999911  0.9999921  0.9999935  0.9999952
 0.99999684 0.99999833 0.99999934 0.99999964 0.999999  ]","[[0.5123502  1.122124   1.4216096  0.695199   1.2545944  0.52206546]
 [3.288292   0.61021227 1.6228273  0.6787612  0.9536736  3.9288926 ]
 [3.3520281  2.8228257  2.86532    4.5752993  3.0466747  0.6202671 ]]",trotter
181,181,3,False,"[1.000179   0.999986   0.99983805 0.9997303  0.99965924 0.9996197
 0.99960846 0.9996204  0.9996517  0.99969846 0.9997573  0.9998243
 0.9998965  0.9999705  1.000044   1.0001147  1.0001805  1.0002397
 1.0002911  1.000334   1.000367   1.0003902  1.0004036  1.0004073
 1.000402   1.0003875  1.0003657  1.000337   1.0003028  1.0002637
 1.0002211  1.0001762  1.00013    1.0000838  1.0000386  0.99999475
 0.99995345 0.9999149  0.99987984 0.99984866 0.99982125 0.9997975
 0.99977803 0.9997623  0.9997498  0.9997406  0.9997348  0.99973154
 0.9997309  0.99973273 0.99973726 0.99974424 0.9997536  0.999766
 0.9997822  0.99980164 0.99982554 0.99985427 0.9998887  0.9999289
 0.99997556 1.0000291  1.0000893  1.0001565  1.0002296  1.0003085
 1.0003912  1.0004767  1.000563   1.0006473  1.0007267  1.0007979
 1.0008572  1.0009009  1.0009245  1.0009241  1.0008954  1.0008346
 1.0007385  1.0006043  1.0004302  1.0002155  0.9999611  0.99966854
 0.999343   0.99899    0.9986187  0.9982399  0.9978676  0.99751836
 0.9972116  0.9969701  0.99681884 0.9967856  0.99690145 0.99719846
 0.99771106 0.99847645 0.9995306  1.0009112  1.0026559 ]","[[0.5123502  1.122124   1.4216096  0.695199   1.2545944  0.52206546]
 [3.288292   0.61021227 1.6228273  0.6787612  0.9536736  3.9288926 ]
 [3.3520281  2.8228257  2.86532    4.5752993  3.0466747  0.6202671 ]]",trotter
182,182,3,True,"[0.9999994  0.9999944  0.9999764  0.99995214 0.9999269  0.9999043
 0.9998869  0.999876   0.9998721  0.99987483 0.99988323 0.9998961
 0.999912   0.99992925 0.9999466  0.99996245 0.99997604 0.9999868
 0.99999434 0.9999985  0.99999994 0.9999989  0.99999624 0.99999267
 0.9999888  0.99998534 0.9999828  0.99998116 0.9999809  0.99998164
 0.9999832  0.9999854  0.99998784 0.99999017 0.9999924  0.99999416
 0.99999547 0.9999964  0.999997   0.99999744 0.99999756 0.99999774
 0.99999774 0.9999978  0.99999785 0.99999785 0.9999978  0.99999774
 0.99999774 0.9999977  0.9999976  0.9999977  0.99999774 0.9999978
 0.99999785 0.99999803 0.99999803 0.99999815 0.9999982  0.9999981
 0.99999803 0.999998   0.9999979  0.9999979  0.99999785 0.99999785
 0.9999978  0.9999976  0.9999974  0.99999696 0.99999636 0.99999565
 0.9999949  0.99999416 0.99999356 0.99999326 0.99999344 0.99999404
 0.99999505 0.99999636 0.99999744 0.99999815 0.9999979  0.99999654
 0.99999356 0.99998885 0.9999825  0.9999747  0.99996626 0.99995774
 0.99995005 0.9999441  0.9999408  0.99994093 0.9999448  0.99995255
 0.99996346 0.9999762  0.9999886  0.9999975  0.99999845]","[[0.58822125 1.3384385  0.8584502  1.2536501  1.0463921  1.4076595 ]
 [4.4069605  1.612536   5.2480254  5.542689   4.079027   1.6963727 ]
 [1.2807606  5.725885   5.8566065  2.8508532  5.7744613  0.07672332]]",trotter
183,183,3,False,"[1.0010506  0.99971133 0.9986261  0.9977837  0.99717146 0.99677175
 0.9965658  0.99653226 0.99664766 0.9968872  0.9972254  0.9976358
 0.99809223 0.99856913 0.99904245 0.99949026 0.99989223 1.0002322
 1.0004973  1.0006781  1.00077    1.000773   1.0006907  1.0005318
 1.0003078  1.0000334  0.99972683 0.9994064  0.9990913  0.9988008
 0.99855125 0.9983572  0.99823    0.9981762  0.9981993  0.9982973
 0.9984643  0.9986904  0.99896336 0.9992688  0.9995902  0.99991196
 1.0002186  1.0004964  1.000735   1.0009252  1.0010629  1.001145
 1.0011724  1.0011486  1.0010785  1.0009682  1.0008245  1.0006553
 1.0004667  1.0002657  1.0000582  0.9998491  0.9996427  0.99944365
 0.9992566  0.9990862  0.9989379  0.9988175  0.99873215 0.9986893
 0.9986949  0.99875647 0.99887884 0.9990645  0.9993137  0.9996223
 0.9999819  1.0003793  1.0007964  1.0012115  1.0015984  1.0019294
 1.0021757  1.0023097  1.0023062  1.002146   1.0018159  1.0013113
 1.0006372  0.999809   0.99885315 0.99780625 0.9967149  0.99563426
 0.994627   0.99375993 0.9931045  0.992733   0.9927165  0.99312407
 0.99401945 0.9954614  0.99750084 1.0001805  1.0035346 ]","[[0.58822125 1.3384385  0.8584502  1.2536501  1.0463921  1.4076595 ]
 [4.4069605  1.612536   5.2480254  5.542689   4.079027   1.6963727 ]
 [1.2807606  5.725885   5.8566065  2.8508532  5.7744613  0.07672332]]",trotter
184,184,3,True,"[0.9999979  0.9999982  0.9999902  0.9999782  0.9999656  0.9999544
 0.99994594 0.9999412  0.99993986 0.9999418  0.99994665 0.9999533
 0.99996126 0.9999695  0.9999774  0.9999846  0.9999904  0.99999475
 0.9999978  0.9999993  0.9999997  0.99999917 0.9999982  0.99999696
 0.99999577 0.9999948  0.9999942  0.99999386 0.9999939  0.99999434
 0.9999948  0.99999547 0.99999607 0.9999966  0.999997   0.99999744
 0.9999976  0.99999785 0.9999981  0.9999983  0.99999845 0.9999986
 0.9999988  0.99999887 0.99999905 0.99999887 0.9999988  0.99999875
 0.99999857 0.9999984  0.9999983  0.9999982  0.9999982  0.99999833
 0.9999984  0.9999986  0.99999887 0.99999905 0.99999917 0.9999994
 0.99999946 0.99999946 0.99999934 0.9999993  0.9999991  0.99999887
 0.9999986  0.99999845 0.99999833 0.99999815 0.99999815 0.9999982
 0.9999983  0.9999984  0.9999985  0.9999987  0.99999887 0.99999917
 0.99999934 0.9999995  0.9999995  0.9999994  0.99999887 0.99999803
 0.9999967  0.99999493 0.99999267 0.9999901  0.9999874  0.99998456
 0.99998206 0.99998015 0.9999791  0.99997914 0.99998045 0.9999831
 0.99998677 0.9999909  0.9999941  0.9999947  0.99998987]","[[0.75925016 1.3202472  0.5118257  0.8482495  1.4408069  1.3986663 ]
 [0.36776033 3.680921   2.8393383  6.072506   0.8383938  0.26951888]
 [3.995704   3.5759976  3.3425503  3.3349864  4.23474    4.9557047 ]]",trotter
185,185,3,False,"[1.0009285  1.0001352  0.9994852  0.9989739  0.998595   0.9983408
 0.9982008  0.99816346 0.99821633 0.9983435  0.9985321  0.9987646
 0.9990272  0.9993033  0.9995786  0.9998403  1.0000757  1.0002753
 1.0004307  1.0005379  1.0005939  1.0005991  1.0005567  1.0004723
 1.0003539  1.0002106  1.0000528  0.9998922  0.99973834 0.9996011
 0.9994889  0.9994082  0.99936205 0.9993524  0.9993782  0.9994364
 0.9995218  0.99962807 0.9997484  0.999875   1.0000007  1.0001193
 1.0002248  1.0003135  1.0003823  1.00043    1.0004565  1.0004628
 1.000451   1.0004232  1.0003828  1.0003321  1.0002741  1.0002112
 1.0001452  1.0000781  1.0000106  0.9999442  0.99987966 0.9998174
 0.99975866 0.9997046  0.9996571  0.99961776 0.9995888  0.9995731
 0.9995733  0.9995918  0.9996306  0.9996915  0.99977475 0.99987954
 1.0000032  1.0001417  1.0002892  1.0004375  1.0005769  1.000697
 1.0007858  1.0008318  1.0008233  1.0007503  1.0006055  1.0003836
 1.0000845  0.9997117  0.999275   0.9987893  0.9982759  0.9977612
 0.9972786  0.9968654  0.99656445 0.9964211  0.99648356 0.9968012
 0.9974229  0.9983958  0.99976355 1.0015662  1.003838  ]","[[0.75925016 1.3202472  0.5118257  0.8482495  1.4408069  1.3986663 ]
 [0.36776033 3.680921   2.8393383  6.072506   0.8383938  0.26951888]
 [3.995704   3.5759976  3.3425503  3.3349864  4.23474    4.9557047 ]]",trotter
186,186,3,True,"[0.99999946 0.99998736 0.9999555  0.999915   0.9998745  0.9998403
 0.9998163  0.9998043  0.9998043  0.999815   0.9998341  0.999859
 0.9998864  0.99991393 0.9999392  0.99996066 0.9999773  0.999989
 0.9999959  0.9999991  0.9999994  0.999998   0.9999959  0.9999938
 0.9999923  0.99999154 0.9999915  0.9999922  0.99999315 0.99999434
 0.99999547 0.9999963  0.9999971  0.9999976  0.99999803 0.9999984
 0.9999986  0.9999989  0.9999989  0.999999   0.9999989  0.99999875
 0.99999857 0.9999983  0.999998   0.9999978  0.9999976  0.9999976
 0.9999978  0.9999979  0.9999982  0.9999984  0.99999857 0.9999986
 0.99999875 0.9999987  0.99999857 0.99999857 0.9999985  0.99999857
 0.9999985  0.9999984  0.9999981  0.9999974  0.99999624 0.9999945
 0.9999922  0.9999893  0.9999861  0.9999828  0.99997985 0.9999776
 0.99997663 0.999977   0.999979   0.9999825  0.99998695 0.9999918
 0.9999962  0.9999989  0.9999991  0.9999957  0.9999879  0.9999754
 0.9999581  0.9999367  0.99991226 0.99988633 0.999861   0.9998384
 0.999821   0.9998108  0.99980986 0.99981904 0.99983865 0.9998676
 0.9999032  0.99994093 0.9999747  0.9999956  0.99999255]","[[1.373656  1.0673143 1.2196717 1.0762463 1.2075261 1.406125 ]
 [3.6428041 1.3224188 2.4077246 3.257311  2.7132156 4.853072 ]
 [5.5981827 2.020268  3.847218  1.6317176 1.0713654 3.760593 ]]",trotter
187,187,3,False,"[1.0004503  0.99804133 0.9963214  0.99522144 0.99466604 0.9945763
 0.9948692  0.9954606  0.99626744 0.997209   0.99820775 0.99919415
 1.0001051  1.0008892  1.0015047  1.0019236  1.002129   1.0021179
 1.0019001  1.0014951  1.0009335  1.0002517  0.99949294 0.99870133
 0.9979217  0.9971958  0.9965607  0.99604666 0.99567604 0.99546224
 0.99541056 0.99551743 0.995772   0.99615794 0.9966536  0.9972351
 0.9978768  0.9985537  0.9992416  0.9999193  1.0005682  1.0011728
 1.0017213  1.0022044  1.0026157  1.0029507  1.0032064  1.0033813
 1.0034735  1.0034833  1.0034097  1.0032533  1.0030152  1.0026969
 1.0023024  1.0018373  1.0013096  1.0007291  1.0001104  0.99946874
 0.9988226  0.99819195 0.997598   0.997062   0.9966046  0.99624366
 0.9959946  0.99586797 0.99586993 0.99600106 0.9962562  0.9966238
 0.9970876  0.99762625 0.99821466 0.99882525 0.99942935 0.9999983
 1.0005047  1.0009252  1.0012395  1.0014331  1.001497   1.0014293
 1.0012342  1.0009226  1.0005115  1.0000241  0.99948806 0.9989355
 0.9984021  0.99792546 0.9975436  0.99729586 0.9972203  0.9973534
 0.9977288  0.99837697 0.99932426 1.0005927  1.0021987 ]","[[1.373656  1.0673143 1.2196717 1.0762463 1.2075261 1.406125 ]
 [3.6428041 1.3224188 2.4077246 3.257311  2.7132156 4.853072 ]
 [5.5981827 2.020268  3.847218  1.6317176 1.0713654 3.760593 ]]",trotter
188,188,3,True,"[0.9999843  0.99997836 0.99992394 0.99984396 0.99975663 0.99967617
 0.9996118  0.9995696  0.9995517  0.9995578  0.99958515 0.9996294
 0.99968505 0.9997467  0.9998086  0.9998661  0.99991524 0.9999537
 0.9999802  0.99999523 0.99999994 0.9999966  0.99998796 0.99997693
 0.99996614 0.9999573  0.9999518  0.99995005 0.99995184 0.9999564
 0.99996275 0.9999698  0.99997663 0.99998266 0.9999876  0.9999914
 0.9999943  0.99999624 0.99999756 0.9999985  0.9999989  0.9999991
 0.9999989  0.9999985  0.9999979  0.9999972  0.99999666 0.9999962
 0.999996   0.99999607 0.9999963  0.9999966  0.999997   0.9999973
 0.99999756 0.9999977  0.99999785 0.9999979  0.9999982  0.9999985
 0.99999887 0.999999   0.9999986  0.99999744 0.99999475 0.99999034
 0.9999839  0.9999757  0.9999659  0.9999555  0.9999454  0.9999371
 0.999932   0.9999311  0.99993503 0.9999438  0.99995637 0.9999709
 0.999985   0.99999547 0.99999905 0.99999267 0.9999739  0.99994135
 0.999895   0.9998362  0.99976796 0.9996947  0.999622   0.9995563
 0.999504   0.9994714  0.99946344 0.9994834  0.99953187 0.9996066
 0.99970114 0.9998051  0.9999032  0.99997544 0.9999963 ]","[[1.0124403  1.2799662  0.70494115 1.2702177  1.2689973  1.2377021 ]
 [6.098166   4.5840364  3.2948792  4.7934775  6.1408362  2.4397485 ]
 [3.1339498  3.2470505  5.4497485  4.7850056  2.3754597  1.9118319 ]]",trotter
189,189,3,False,"[1.0045972  1.0016861  0.99930245 0.99743295 0.99605644 0.99514055
 0.9946481  0.9945313  0.9947381  0.99520975 0.9958848  0.99669886
 0.99758816 0.998489   0.9993426  1.0000958  1.0007029  1.001128
 1.0013461  1.0013442  1.0011237  1.0006963  1.0000877  0.9993343
 0.99847955 0.99757457 0.9966721  0.9958254  0.9950838  0.9944893
 0.9940755  0.9938638  0.99386466 0.9940747  0.99448097 0.9950588
 0.99577594 0.9965964  0.99748015 0.998389   0.99928653 1.0001414
 1.000928   1.0016285  1.0022299  1.0027267  1.0031178  1.0034069
 1.0035988  1.0036995  1.0037167  1.0036545  1.003518   1.0033103
 1.0030332  1.002689   1.00228    1.0018115  1.0012896  1.0007252
 1.0001322  0.9995287  0.9989354  0.9983766  0.9978761  0.9974585
 0.9971456  0.9969545  0.99689674 0.9969762  0.99718857 0.9975199
 0.997948   0.99844295 0.998968   0.9994817  0.9999412  1.0003034
 1.0005298  1.0005863  1.0004478  1.0000992  0.99953675 0.9987689
 0.9978168  0.99671364 0.9955033  0.9942404  0.99298733 0.99181235
 0.9907887  0.989991   0.9894946  0.9893723  0.98969334 0.99052167
 0.99191403 0.9939195  0.9965775  0.99991816 1.00396   ]","[[1.0124403  1.2799662  0.70494115 1.2702177  1.2689973  1.2377021 ]
 [6.098166   4.5840364  3.2948792  4.7934775  6.1408362  2.4397485 ]
 [3.1339498  3.2470505  5.4497485  4.7850056  2.3754597  1.9118319 ]]",trotter
190,190,3,True,"[0.9999995  0.999987   0.9999503  0.99990255 0.9998537  0.99981064
 0.99977785 0.9997576  0.99975014 0.99975485 0.99976987 0.99979293
 0.99982125 0.99985254 0.99988395 0.9999136  0.9999398  0.9999616
 0.9999783  0.99998987 0.9999965  0.9999987  0.9999973  0.9999933
 0.9999876  0.999981   0.99997437 0.99996847 0.9999637  0.99996036
 0.99995863 0.99995863 0.99996024 0.99996316 0.9999671  0.99997187
 0.99997693 0.999982   0.9999866  0.9999905  0.99999374 0.9999959
 0.999997   0.99999714 0.9999964  0.999995   0.99999315 0.9999912
 0.9999892  0.9999876  0.9999866  0.9999861  0.99998647 0.9999875
 0.9999891  0.9999912  0.99999356 0.9999958  0.99999785 0.99999917
 0.99999976 0.9999993  0.99999774 0.99999505 0.99999154 0.9999873
 0.9999827  0.9999782  0.99997413 0.99997085 0.9999688  0.99996823
 0.9999692  0.9999717  0.9999755  0.99998033 0.99998564 0.99999094
 0.9999955  0.9999987  0.9999997  0.999998   0.9999931  0.9999849
 0.9999732  0.9999585  0.99994135 0.9999227  0.9999039  0.9998866
 0.9998721  0.99986243 0.99985886 0.99986255 0.9998743  0.9998934
 0.9999185  0.999947   0.9999742  0.99999374 0.9999969 ]","[[1.1035079  0.957466   0.929898   0.6858697  0.8475664  1.3404443 ]
 [4.62751    3.3242981  4.680569   5.6589108  4.931109   5.8112774 ]
 [3.9649637  5.9309196  3.4477336  4.648905   2.3460412  0.72356796]]",trotter
191,191,3,False,"[1.0012391  0.99995565 0.9989484  0.9982011  0.9976933  0.99740034
 0.99729437 0.9973462  0.9975246  0.9977993  0.9981392  0.998516
 0.9989027  0.9992759  0.9996154  0.99990445 1.0001327  1.0002903
 1.0003755  1.0003881  1.0003325  1.0002162  1.0000488  0.9998424
 0.99960965 0.9993642  0.9991195  0.99888855 0.9986823  0.998512
 0.9983853  0.99830884 0.998287   0.99832225 0.9984142  0.9985619
 0.9987608  0.9990056  0.9992889  0.99960214 0.9999349  1.0002763
 1.0006144  1.0009375  1.0012335  1.0014912  1.0017008  1.0018535
 1.0019435  1.001967   1.0019228  1.0018133  1.0016437  1.0014213
 1.0011567  1.0008626  1.0005522  1.0002403  0.99994147 0.9996685
 0.9994342  0.9992478  0.9991172  0.9990469  0.9990376  0.9990882
 0.9991938  0.99934745 0.99953973 0.99975973 0.9999952  1.0002337
 1.0004623  1.0006684  1.0008407  1.000968   1.0010418  1.0010538
 1.0009991  1.0008737  1.0006764  1.0004086  1.0000739  0.99967873
 0.99923307 0.9987487  0.9982417  0.9977298  0.9972341  0.9967787
 0.9963894  0.9960939  0.9959222  0.99590445 0.99607164 0.9964542
 0.9970828  0.9979855  0.99918866 1.0007163  1.0025893 ]","[[1.1035079  0.957466   0.929898   0.6858697  0.8475664  1.3404443 ]
 [4.62751    3.3242981  4.680569   5.6589108  4.931109   5.8112774 ]
 [3.9649637  5.9309196  3.4477336  4.648905   2.3460412  0.72356796]]",trotter
192,192,3,True,"[0.99999994 0.99999756 0.9999919  0.9999857  0.9999807  0.99997747
 0.99997646 0.9999773  0.99997944 0.9999825  0.99998593 0.99998915
 0.99999213 0.99999446 0.9999962  0.99999726 0.99999803 0.99999833
 0.9999985  0.9999986  0.99999857 0.9999986  0.9999987  0.99999887
 0.999999   0.9999991  0.9999993  0.9999993  0.9999994  0.9999994
 0.9999994  0.99999946 0.9999994  0.9999994  0.9999994  0.99999934
 0.9999994  0.99999946 0.9999995  0.9999995  0.9999995  0.9999996
 0.99999964 0.99999964 0.99999964 0.9999995  0.9999995  0.99999946
 0.99999934 0.9999993  0.9999993  0.9999993  0.99999934 0.99999934
 0.99999934 0.99999934 0.9999993  0.99999917 0.99999905 0.99999887
 0.9999987  0.9999985  0.9999984  0.9999984  0.99999845 0.99999857
 0.9999987  0.9999987  0.9999987  0.99999833 0.9999979  0.9999974
 0.9999966  0.999996   0.9999955  0.99999547 0.9999958  0.99999666
 0.99999774 0.99999887 0.9999996  0.99999917 0.9999971  0.99999267
 0.9999855  0.99997526 0.9999619  0.99994606 0.9999285  0.99991053
 0.9998939  0.99988043 0.9998721  0.9998704  0.99987656 0.9998909
 0.99991274 0.99993956 0.9999673  0.99998957 0.9999976 ]","[[0.624083   1.4016318  0.93182087 0.6396151  1.0880795  0.7381362 ]
 [4.853631   5.2387753  4.3230023  4.7094736  5.5765715  1.4322199 ]
 [4.877791   6.214594   3.0889478  4.384748   6.1040893  1.3105487 ]]",trotter
193,193,3,False,"[0.99999803 0.99980426 0.9996899  0.99963933 0.99963796 0.99967134
 0.99972624 0.9997901  0.9998532  0.9999073  0.9999478  0.99997115
 0.9999769  0.9999665  0.9999445  0.99991447 0.9998827  0.9998547
 0.99983627 0.9998318  0.9998446  0.9998761  0.9999257  0.9999918
 1.0000702  1.000156   1.0002434  1.0003258  1.000397   1.0004508
 1.0004832  1.0004905  1.0004716  1.0004259  1.0003558  1.000264
 1.0001554  1.0000355  0.9999107  0.99978775 0.9996731  0.99957365
 0.99949455 0.99944097 0.99941635 0.9994235  0.99946326 0.9995354
 0.9996376  0.9997668  0.99991786 1.0000845  1.0002595  1.0004344
 1.0006009  1.0007495  1.0008724  1.0009612  1.0010096  1.0010133
 1.0009698  1.0008792  1.0007447  1.0005721  1.0003698  1.0001485
 0.9999208  0.99970025 0.99950004 0.99933326 0.9992111  0.9991414
 0.99912935 0.999176   0.99927795 0.9994269  0.9996127  0.999819
 1.000029   1.0002241  1.0003849  1.000494   1.0005358  1.0004997
 1.0003784  1.0001706  0.9998811  0.9995211  0.9991075  0.99866426
 0.9982197  0.9978065  0.997462   0.9972252  0.9971376  0.9972401
 0.997573   0.9981757  0.99908304 1.0003282  1.0019385 ]","[[0.624083   1.4016318  0.93182087 0.6396151  1.0880795  0.7381362 ]
 [4.853631   5.2387753  4.3230023  4.7094736  5.5765715  1.4322199 ]
 [4.877791   6.214594   3.0889478  4.384748   6.1040893  1.3105487 ]]",trotter
